weighted F1,Neutral,Open,Pistol,Thumb,OK,Grab,comb
0.8741180885552208,0.9156196146012847,0.8693599160545645,0.8467583497053045,0.5844370860927153,0.85059247810407,0.9104961356270257,0_18_20_22
0.8439644603117545,0.896604830241512,0.8527224040464148,0.7252531852335838,0.5425038639876353,0.8171905067350866,0.8660714285714286,0_5_16_20
0.8594874604378293,0.9013220518244315,0.8572296476306197,0.7462482946793997,0.6747556454330974,0.8337000943099654,0.8533846647417388,0_5_16_22
0.8485372723412071,0.8944508838017966,0.8781044818726805,0.768944099378882,0.5450315719508142,0.8310667875491085,0.8772552499260574,0_5_20_22
0.8845123676658995,0.9232005356545029,0.9120879120879121,0.8130617136009587,0.642879304995346,0.8497041420118343,0.898076370944588,0_16_20_22
0.8733234216653188,0.9063529411764706,0.8053244592346089,0.8430686406460296,0.7441574415744158,0.8535066341727593,0.8761111111111111,9_18_5_16
0.8598825991370554,0.90003103555295,0.8122177954847277,0.8343711083437111,0.6604002425712553,0.8197480071997942,0.8928384736016728,9_18_5_20
0.8752946138357482,0.9060515111328261,0.8412360149174214,0.849238578680203,0.7287032013022247,0.8509145577549486,0.8909426987060998,9_18_5_22
0.8961189353915028,0.9299646800521845,0.8486806677436726,0.873795761078998,0.7489264242771256,0.8550611501431173,0.9034749034749034,9_18_16_20
0.9045830391978784,0.9313529221827576,0.8717948717948718,0.8916949975716367,0.7877109040543944,0.8648925281473899,0.9073019161056447,9_18_16_22
0.8929937725459967,0.9258362894937506,0.8816223067173637,0.8738036946361006,0.7159855147439214,0.8474740149867054,0.9152459814905017,9_18_20_22
0.8743191683774959,0.9101285994885668,0.8600762687004987,0.8067877344447753,0.7385146804835924,0.8300180831826401,0.8713235294117647,9_5_16_20
0.881406736140892,0.9113857282797077,0.8583967232299591,0.8149060671388975,0.8010736653742917,0.837979094076655,0.8717632552404438,9_5_16_22
0.869086611096903,0.9022253237186942,0.8768115942028986,0.829954954954955,0.7107142857142857,0.8168398031711318,0.8796082949308756,9_5_20_22
0.9043972041479179,0.9323616810527805,0.9124713958810069,0.876391982182628,0.7944507361268404,0.8372219207813347,0.8924972004479284,9_16_20_22
0.8632329341193803,0.9066675399528425,0.8004368004368004,0.8249336870026526,0.6565721649484536,0.8287075974208018,0.8841823056300268,18_5_16_20
0.8792733360791483,0.9113764927718416,0.8325817361894025,0.8341983064736411,0.7281390134529148,0.8701792504073873,0.893030794165316,18_5_16_22
0.865690151353882,0.9037832000269987,0.8348794063079777,0.8409497064079653,0.6336576989124213,0.8587926509186352,0.8931743212382643,18_5_20_22
0.8953715093567942,0.9309371471584493,0.881885593220339,0.8668958742632613,0.7072905331882481,0.8498319979322823,0.906507105459985,18_16_20_22
0.8700388681416209,0.9089057043073341,0.8684820393974507,0.7868241143567433,0.7012738853503184,0.8310667875491085,0.8736377025036819,5_16_20_22
0.866249086900949,0.9062039182641668,0.8087178298168328,0.8047016274864376,0.6906701708278581,0.8481818181818181,0.8725081131200741,0_9_18_5_16
0.8515730178371391,0.8987246811702926,0.8118768003545314,0.8120076644666808,0.5708177445216461,0.8332968236582694,0.8846069629954018,0_9_18_5_20
0.8722456384290015,0.9078068126256316,0.85006753714543,0.8205347593582888,0.6921119592875318,0.8493975903614458,0.8882015024304021,0_9_18_5_22
0.8845541824569595,0.9242856781951848,0.8480456741326307,0.8514072847682119,0.672139558748076,0.8489707475622968,0.8971600688468159,0_9_18_16_20
0.8961032664434855,0.9272044357002325,0.869740376007162,0.8571428571428571,0.7379169503063309,0.8671507902605724,0.9091301532484352,0_9_18_16_22
0.8847543044196983,0.9215049010686149,0.8828407399532213,0.8669815033451397,0.6525017135023989,0.8413192283758556,0.9094633346988938,0_9_18_20_22
0.8587560924497936,0.9041518929429258,0.8440495674538228,0.7684729064039408,0.6466165413533834,0.8147051566740686,0.8702783300198808,0_9_5_16_20
0.8759098265881878,0.9102072583667233,0.8661604176554343,0.7974747474747474,0.7274139269997412,0.8407272727272728,0.8825729244577412,0_9_5_16_22
0.8625572594911297,0.9037019681349578,0.8802752293577981,0.7871089155492825,0.6346103038309114,0.8257309941520468,0.8828402366863906,0_9_5_20_22
0.8934341670155048,0.9273259022182982,0.9129239230064161,0.8389323515876668,0.7079942556247009,0.8485273492286115,0.8965992647058824,0_9_16_20_22
0.8537949641892902,0.9019475984791662,0.8157359258421886,0.7867597387975681,0.5837867247007617,0.8360128617363344,0.8773989613908332,0_18_5_16_20
0.8704162810964292,0.9086027111574557,0.8398268398268398,0.8057455540355677,0.6688086999505685,0.8562956204379562,0.8876379193875253,0_18_5_16_22
0.8548620652854739,0.9003147398767489,0.8343366778149387,0.8047826086956522,0.5674212598425197,0.8417818740399385,0.8922219841439897,0_18_5_20_22
0.88272391610312,0.9218675679058705,0.8693356797184338,0.8449175537466083,0.6455250176180408,0.8553349334497055,0.8971141781681304,0_18_16_20_22
0.8629038013678908,0.9061339335959482,0.8860700023490721,0.7703109327983951,0.6196185286103543,0.8276885043263288,0.8766391452161243,0_5_16_20_22
0.8704411461625385,0.9082995404163288,0.8143337066069429,0.8345473465140478,0.6986128625472888,0.8405734144222415,0.8872775214238628,9_18_5_16_20
0.8817795507958157,0.9124832435094247,0.8348826914563966,0.8557446808510638,0.7520547945205479,0.8556940629621804,0.8848538529672276,9_18_5_16_22
0.8717293063739447,0.9076001790911126,0.8499475341028332,0.8395159690537591,0.6824793018572387,0.8407908428720083,0.8949579831932774,9_18_5_20_22
0.8970272329304758,0.9310047321498601,0.8711340206185567,0.8623744831659775,0.7516115169746455,0.8526776411752448,0.8977576630322979,9_18_16_20_22
0.8803703133792542,0.9145233600755073,0.8735368372733532,0.8208174904942965,0.736266467810092,0.8407079646017699,0.8797917652626597,9_5_16_20_22
0.8715939915547933,0.9097563581961957,0.8470536305451335,0.8279290964115866,0.660329237189891,0.8525739320920044,0.8901216129720504,18_5_16_20_22
0.8643706234739632,0.9076061699161263,0.8129251700680272,0.8114139381745016,0.6467281313244884,0.8411920030177291,0.8828522920203735,0_9_18_5_16_20
0.8770145957619996,0.9118600854337665,0.8419062027231468,0.8240775251584048,0.7093931504105748,0.8574091332712023,0.8883008883008883,0_9_18_5_16_22
0.8619701731722942,0.9025380480391935,0.8384360014754703,0.81915654038599,0.6276849642004774,0.8376869032606737,0.8913912095895387,0_9_18_5_20_22
0.8870491183359053,0.9246560572734722,0.8597368908652956,0.8439326228944655,0.6964742958440023,0.8438998401704848,0.9061776749154353,0_9_18_16_20_22
0.871581536643093,0.9102838396805021,0.8796696814785686,0.7965175136667342,0.6742806940478805,0.8317068313085043,0.8817247632480355,0_9_5_16_20_22
0.8644043269316952,0.9066186323396964,0.8336826062107068,0.8144177449168207,0.6263826300696436,0.842993809791784,0.8844651162790698,0_18_5_16_20_22
0.8817404614149347,0.9148965328217076,0.8510324483775811,0.8495264819361628,0.7304178814382896,0.8457551385165326,0.8905003625815808,9_18_5_16_20_22
0.8740570726130082,0.9128498483510578,0.848661800486618,0.8207621138466363,0.6778523489932886,0.84384,0.8886392811296534,0_9_18_5_16_20_22
